CustomerID,cluster
18188.0,1
18189.0,2
18190.0,2
18191.0,0
18192.0,2
18193.0,0
18194.0,2
18196.0,0
18198.0,1
18200.0,2
18202.0,0
18203.0,0
18204.0,0
18205.0,2
18209.0,2
18210.0,1
18211.0,2
18212.0,0
18213.0,2
18215.0,2
18216.0,0
18217.0,2
18218.0,2
18219.0,0
18220.0,0
18221.0,2
18222.0,2
18224.0,0
18225.0,1
18226.0,1
18227.0,2
18228.0,0
18229.0,1
18230.0,1
18231.0,0
18232.0,0
18235.0,1
18236.0,0
18237.0,2
18239.0,2
18240.0,0
18241.0,0
18242.0,1
18245.0,1
18246.0,0
18248.0,0
18249.0,0
18250.0,0
18252.0,2
18255.0,2
18256.0,0
18257.0,1
18259.0,1
18260.0,1
18261.0,0
18262.0,2
18263.0,2
18265.0,0
18268.0,2
18269.0,0
18270.0,0
18272.0,1
18273.0,0
18274.0,0
18276.0,2
18277.0,0
18278.0,0
18280.0,0
18281.0,2
18282.0,2
18283.0,1
18287.0,0
